h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
-9.361748e-01, -6.106567e+00, 6.400000e+02, 3.346939e-04, 1.383926e+02, 1.085163e-03, 1.348624e+02, 1.419638e-05, 2.818311e+02, 1.975063e-06, 8.703888e+03, 2.851320e-05, 1.189447e+03
-9.361748e-01, -5.770286e+00, 6.400000e+02, 3.480027e-04, 1.383739e+02, 1.128445e-03, 1.348441e+02, 1.474781e-05, 2.819996e+02, 2.048662e-06, 9.301431e+03, 2.785795e-05, 1.184797e+03
-9.361748e-01, -5.450017e+00, 6.400000e+02, 3.619975e-04, 1.383538e+02, 1.173974e-03, 1.348242e+02, 1.532695e-05, 2.821657e+02, 2.126758e-06, 9.966271e+03, 2.713801e-05, 1.180266e+03
-9.361748e-01, -5.145000e+00, 6.400000e+02, 3.767309e-04, 1.383322e+02, 1.221922e-03, 1.348026e+02, 1.593589e-05, 2.823296e+02, 2.209876e-06, 1.070771e+04, 2.635537e-05, 1.175877e+03
-9.361748e-01, -4.854507e+00, 6.400000e+02, 3.922614e-04, 1.383089e+02, 1.272482e-03, 1.347793e+02, 1.657689e-05, 2.824922e+02, 2.298636e-06, 1.153641e+04, 2.551290e-05, 1.171652e+03
-9.361748e-01, -4.577848e+00, 6.400000e+02, 4.086543e-04, 1.382838e+02, 1.325872e-03, 1.347540e+02, 1.725250e-05, 2.826538e+02, 2.393788e-06, 1.246454e+04, 2.461434e-05, 1.167613e+03
-9.361748e-01, -4.314362e+00, 6.400000e+02, 4.259828e-04, 1.382566e+02, 1.382332e-03, 1.347266e+02, 1.796556e-05, 2.828153e+02, 2.496236e-06, 1.350589e+04, 2.366441e-05, 1.163780e+03
-9.361748e-01, -4.063424e+00, 6.400000e+02, 4.443295e-04, 1.382273e+02, 1.442138e-03, 1.346968e+02, 1.871928e-05, 2.829774e+02, 2.607091e-06, 1.467600e+04, 2.266876e-05, 1.160169e+03
-9.361748e-01, -3.824435e+00, 6.400000e+02, 4.637876e-04, 1.381955e+02, 1.505598e-03, 1.346643e+02, 1.951723e-05, 2.831410e+02, 2.727723e-06, 1.599214e+04, 2.163395e-05, 1.156797e+03
-9.361748e-01, -3.596826e+00, 6.400000e+02, 4.844631e-04, 1.381610e+02, 1.573065e-03, 1.346289e+02, 2.036348e-05, 2.833073e+02, 2.859845e-06, 1.747312e+04, 2.056749e-05, 1.153677e+03
-9.361748e-01, -3.380056e+00, 6.400000e+02, 5.064770e-04, 1.381234e+02, 1.644941e-03, 1.345903e+02, 2.126267e-05, 2.834775e+02, 3.005619e-06, 1.913886e+04, 1.947773e-05, 1.150820e+03
-9.361748e-01, -3.173608e+00, 6.400000e+02, 5.298567e-04, 1.380821e+02, 1.721149e-03, 1.345761e+02, 2.221130e-05, 2.836748e+02, 2.843378e-06, 7.244826e+03, 5.310594e-05, 1.282785e+03
-9.361748e-01, -2.976991e+00, 6.400000e+02, 5.549733e-04, 1.380373e+02, 1.803249e-03, 1.345308e+02, 2.323214e-05, 2.838543e+02, 2.970547e-06, 8.243521e+03, 4.960431e-05, 1.260035e+03
-9.361748e-01, -2.789737e+00, 6.400000e+02, 5.819110e-04, 1.379881e+02, 1.891366e-03, 1.344812e+02, 2.432407e-05, 2.840426e+02, 3.108631e-06, 9.390041e+03, 4.616445e-05, 1.240829e+03
-9.361748e-01, -2.611400e+00, 6.400000e+02, 6.108871e-04, 1.379340e+02, 1.986230e-03, 1.344262e+02, 2.549524e-05, 2.842416e+02, 3.260984e-06, 1.077623e+04, 4.255697e-05, 1.223678e+03
-9.361748e-01, -2.441554e+00, 6.400000e+02, 6.421571e-04, 1.378742e+02, 2.088698e-03, 1.343653e+02, 2.675515e-05, 2.844544e+02, 3.430923e-06, 1.245786e+04, 3.885273e-05, 1.208522e+03
-9.361748e-01, -2.279797e+00, 6.400000e+02, 6.760239e-04, 1.378078e+02, 2.199788e-03, 1.342974e+02, 2.811493e-05, 2.846847e+02, 3.622979e-06, 1.450226e+04, 3.512497e-05, 1.195278e+03
-9.361748e-01, -2.125743e+00, 6.400000e+02, 7.128501e-04, 1.377337e+02, 2.320722e-03, 1.342213e+02, 2.958781e-05, 2.849372e+02, 3.843468e-06, 1.698760e+04, 3.144745e-05, 1.183851e+03
-9.361748e-01, -1.979024e+00, 6.400000e+02, 7.530729e-04, 1.376507e+02, 2.452979e-03, 1.341357e+02, 3.118960e-05, 2.852180e+02, 4.101369e-06, 1.999874e+04, 2.789138e-05, 1.174133e+03
-9.361748e-01, -1.839292e+00, 6.400000e+02, 7.972259e-04, 1.375570e+02, 2.598368e-03, 1.340387e+02, 3.293935e-05, 2.855349e+02, 4.409738e-06, 2.361626e+04, 2.452244e-05, 1.166002e+03
-9.361748e-01, -1.706214e+00, 6.400000e+02, 8.457735e-04, 1.374503e+02, 2.758218e-03, 1.339551e+02, 3.484672e-05, 2.859074e+02, 4.212272e-06, 1.173521e+04, 5.441913e-05, 1.231168e+03
-9.361748e-01, -1.579473e+00, 6.400000e+02, 8.998854e-04, 1.373285e+02, 2.936979e-03, 1.338305e+02, 3.696536e-05, 2.863202e+02, 4.504450e-06, 1.493443e+04, 4.559586e-05, 1.206392e+03
-9.361748e-01, -1.458767e+00, 6.400000e+02, 9.604305e-04, 1.371880e+02, 3.137416e-03, 1.336862e+02, 3.931848e-05, 2.868081e+02, 4.861799e-06, 1.909527e+04, 3.767910e-05, 1.187546e+03
-9.361748e-01, -1.343810e+00, 6.400000e+02, 1.028734e-03, 1.370240e+02, 3.364099e-03, 1.335171e+02, 4.195028e-05, 2.873959e+02, 5.319232e-06, 2.451552e+04, 3.064989e-05, 1.173213e+03
-9.361748e-01, -1.234326e+00, 6.400000e+02, 1.106264e-03, 1.368306e+02, 3.621835e-03, 1.333413e+02, 4.490171e-05, 2.881144e+02, 5.225476e-06, 1.499978e+04, 5.602079e-05, 1.212911e+03
-9.361748e-01, -1.130056e+00, 6.400000e+02, 1.195720e-03, 1.366001e+02, 3.920537e-03, 1.331048e+02, 4.827068e-05, 2.890037e+02, 5.744243e-06, 2.114903e+04, 4.228851e-05, 1.186849e+03
-9.361748e-01, -1.030751e+00, 6.400000e+02, 1.299910e-03, 1.363215e+02, 4.269856e-03, 1.328179e+02, 5.213366e-05, 2.901464e+02, 6.471061e-06, 2.953282e+04, 3.150406e-05, 1.169996e+03
-9.361748e-01, -9.361748e-01, 6.400000e+02, 1.422475e-03, 1.359814e+02, 4.682391e-03, 1.324901e+02, 5.658632e-05, 2.916153e+02, 6.522115e-06, 2.289964e+04, 4.640170e-05, 1.186874e+03
-9.361748e-01, -8.461023e-01, 6.400000e+02, 1.569173e-03, 1.355640e+02, 5.179325e-03, 1.320618e+02, 6.178215e-05, 2.936024e+02, 7.554863e-06, 3.410152e+04, 3.229494e-05, 1.169925e+03
-9.361748e-01, -7.603190e-01, 6.400000e+02, 1.744992e-03, 1.350647e+02, 5.777981e-03, 1.315717e+02, 6.779853e-05, 2.962227e+02, 7.831236e-06, 3.037728e+04, 4.164802e-05, 1.180140e+03
-9.361748e-01, -6.786206e-01, 6.400000e+02, 1.952359e-03, 1.345424e+02, 6.486534e-03, 1.310486e+02, 7.458761e-05, 2.995322e+02, 8.989214e-06, 3.848340e+04, 3.503278e-05, 1.175295e+03
-9.361748e-01, -6.008127e-01, 6.400000e+02, 2.164252e-03, 1.343804e+02, 7.197263e-03, 1.309245e+02, 8.137430e-05, 3.016816e+02, 9.092016e-06, 2.858078e+04, 5.588957e-05, 1.181515e+03
-9.361748e-01, -5.267098e-01, 6.400000e+02, 2.259828e-03, 1.356149e+02, 7.454097e-03, 1.322274e+02, 8.501655e-05, 2.981166e+02, 9.416946e-06, 2.420789e+04, 7.032224e-05, 1.144964e+03
-9.361748e-01, -4.561357e-01, 6.400000e+02, 2.162403e-03, 1.375728e+02, 7.042354e-03, 1.342795e+02, 8.440599e-05, 2.859407e+02, 9.104312e-06, 1.356224e+04, 1.230351e-04, 1.108113e+03
-9.361748e-01, -3.889222e-01, 6.400000e+02, 1.993719e-03, 1.385837e+02, 6.451573e-03, 1.353048e+02, 7.962380e-05, 2.814523e+02, 1.000189e-05, 3.414425e+04, 4.086943e-05, 1.055598e+03
-9.361748e-01, -3.249094e-01, 6.400000e+02, 1.831300e-03, 1.389847e+02, 5.911584e-03, 1.356842e+02, 7.402607e-05, 2.799057e+02, 9.077931e-06, 2.898938e+04, 4.567799e-05, 1.068318e+03
-9.361748e-01, -2.639448e-01, 6.400000e+02, 1.693395e-03, 1.391374e+02, 5.461557e-03, 1.358168e+02, 6.897987e-05, 2.793035e+02, 8.261275e-06, 2.361335e+04, 5.337657e-05, 1.086182e+03
-9.361748e-01, -2.058833e-01, 6.400000e+02, 1.579343e-03, 1.391894e+02, 5.092055e-03, 1.358663e+02, 6.466850e-05, 2.791829e+02, 8.199524e-06, 2.871870e+04, 3.946540e-05, 1.085306e+03
-9.361748e-01, -1.505866e-01, 6.400000e+02, 1.485467e-03, 1.392005e+02, 4.789362e-03, 1.358573e+02, 6.105418e-05, 2.791389e+02, 7.357449e-06, 2.058563e+04, 5.423255e-05, 1.109118e+03
-9.361748e-01, -9.792308e-02, 6.400000e+02, 1.406850e-03, 1.391931e+02, 4.536006e-03, 1.358533e+02, 5.798168e-05, 2.792893e+02, 7.436628e-06, 2.696983e+04, 3.766267e-05, 1.100738e+03
-9.361748e-01, -4.776735e-02, 6.400000e+02, 1.340802e-03, 1.391794e+02, 4.323642e-03, 1.358236e+02, 5.538563e-05, 2.793441e+02, 6.789098e-06, 2.003024e+04, 5.024915e-05, 1.121631e+03
-9.361748e-01, 4.776735e-02, 6.400000e+02, 1.233292e-03, 1.391440e+02, 3.977904e-03, 1.357805e+02, 5.110571e-05, 2.796411e+02, 6.389394e-06, 2.041854e+04, 4.512779e-05, 1.128022e+03
-9.361748e-01, 9.792308e-02, 6.400000e+02, 1.184761e-03, 1.391256e+02, 3.821806e-03, 1.357609e+02, 4.916979e-05, 2.797565e+02, 6.274387e-06, 2.200715e+04, 3.982769e-05, 1.126541e+03
-9.361748e-01, 1.505866e-01, 6.400000e+02, 1.138671e-03, 1.391062e+02, 3.673651e-03, 1.357344e+02, 4.731957e-05, 2.798731e+02, 5.979857e-06, 1.977898e+04, 4.303114e-05, 1.135997e+03
-9.361748e-01, 2.058833e-01, 6.400000e+02, 1.094809e-03, 1.390867e+02, 3.532639e-03, 1.357083e+02, 4.555303e-05, 2.799894e+02, 5.711813e-06, 1.775408e+04, 4.643711e-05, 1.146119e+03
-9.361748e-01, 2.639448e-01, 6.400000e+02, 1.053044e-03, 1.390675e+02, 3.398343e-03, 1.356829e+02, 4.386598e-05, 2.801040e+02, 5.465465e-06, 1.589819e+04, 5.012267e-05, 1.157173e+03
-9.361748e-01, 3.249094e-01, 6.400000e+02, 1.013249e-03, 1.390488e+02, 3.270359e-03, 1.356583e+02, 4.225427e-05, 2.802155e+02, 5.238508e-06, 1.421705e+04, 5.405446e-05, 1.169299e+03
-9.361748e-01, 3.889222e-01, 6.400000e+02, 9.753072e-04, 1.390307e+02, 3.148305e-03, 1.356346e+02, 4.071388e-05, 2.803233e+02, 5.028729e-06, 1.270805e+04, 5.819335e-05, 1.182650e+03
-9.361748e-01, 4.561357e-01, 6.400000e+02, 9.391066e-04, 1.390133e+02, 3.031825e-03, 1.356120e+02, 3.924093e-05, 2.804266e+02, 4.834109e-06, 1.136324e+04, 6.249254e-05, 1.197383e+03
-9.361748e-01, 5.267098e-01, 6.400000e+02, 9.043526e-04, 1.389957e+02, 2.919717e-03, 1.356146e+02, 3.781492e-05, 2.806718e+02, 5.172113e-06, 2.389797e+04, 2.737250e-05, 1.135344e+03
-9.361748e-01, 6.008127e-01, 6.400000e+02, 8.713494e-04, 1.389800e+02, 2.813494e-03, 1.355929e+02, 3.646761e-05, 2.807536e+02, 4.930322e-06, 2.184196e+04, 2.922343e-05, 1.141425e+03
-9.361748e-01, 6.786206e-01, 6.400000e+02, 8.397929e-04, 1.389649e+02, 2.711900e-03, 1.355726e+02, 3.517689e-05, 2.808336e+02, 4.717474e-06, 2.012972e+04, 3.083987e-05, 1.147259e+03
-9.361748e-01, 7.603190e-01, 6.400000e+02, 8.096028e-04, 1.389507e+02, 2.614681e-03, 1.355534e+02, 3.394008e-05, 2.809081e+02, 4.520723e-06, 1.853831e+04, 3.251876e-05, 1.153410e+03
-9.361748e-01, 8.461023e-01, 6.400000e+02, 7.807019e-04, 1.389372e+02, 2.521591e-03, 1.355352e+02, 3.275430e-05, 2.809770e+02, 4.338324e-06, 1.707009e+04, 3.424390e-05, 1.159905e+03
-9.361748e-01, 9.361748e-01, 6.400000e+02, 7.530181e-04, 1.389245e+02, 2.432402e-03, 1.355179e+02, 3.161687e-05, 2.810402e+02, 4.168624e-06, 1.572144e+04, 3.600345e-05, 1.166777e+03
-9.361748e-01, 1.030751e+00, 6.400000e+02, 7.264849e-04, 1.389125e+02, 2.346901e-03, 1.355016e+02, 3.052526e-05, 2.810976e+02, 4.010192e-06, 1.448699e+04, 3.778479e-05, 1.174060e+03
-9.361748e-01, 1.130056e+00, 6.400000e+02, 7.010402e-04, 1.389011e+02, 2.264890e-03, 1.354862e+02, 2.947714e-05, 2.811492e+02, 3.861790e-06, 1.336026e+04, 3.957459e-05, 1.181783e+03
-9.361748e-01, 1.234326e+00, 6.400000e+02, 6.766265e-04, 1.388905e+02, 2.186187e-03, 1.354717e+02, 2.847030e-05, 2.811948e+02, 3.722347e-06, 1.233405e+04, 4.135915e-05, 1.189977e+03
-9.361748e-01, 1.343810e+00, 6.400000e+02, 6.531901e-04, 1.388804e+02, 2.110620e-03, 1.354579e+02, 2.750269e-05, 2.812346e+02, 3.590939e-06, 1.140090e+04, 4.312446e-05, 1.198667e+03
-9.361748e-01, 1.458767e+00, 6.400000e+02, 6.306809e-04, 1.388709e+02, 2.038029e-03, 1.354449e+02, 2.657238e-05, 2.812683e+02, 3.466765e-06, 1.055332e+04, 4.485650e-05, 1.207877e+03
-9.361748e-01, 1.579473e+00, 6.400000e+02, 6.090525e-04, 1.388620e+02, 1.968267e-03, 1.354326e+02, 2.567758e-05, 2.812961e+02, 3.349132e-06, 9.784025e+03, 4.654139e-05, 1.217630e+03
-9.361748e-01, 1.706214e+00, 6.400000e+02, 5.882613e-04, 1.388536e+02, 1.901195e-03, 1.354210e+02, 2.481660e-05, 2.813178e+02, 3.237439e-06, 9.086036e+03, 4.816570e-05, 1.227945e+03
-9.361748e-01, 1.839292e+00, 6.400000e+02, 5.682667e-04, 1.388457e+02, 1.836682e-03, 1.354100e+02, 2.398785e-05, 2.813335e+02, 3.131163e-06, 8.452789e+03, 4.971659e-05, 1.238836e+03
-9.361748e-01, 1.979024e+00, 6.400000e+02, 5.490305e-04, 1.388382e+02, 1.774608e-03, 1.353995e+02, 2.318985e-05, 2.813432e+02, 3.029846e-06, 7.878175e+03, 5.118206e-05, 1.250317e+03
-9.361748e-01, 2.125743e+00, 6.400000e+02, 5.305173e-04, 1.388312e+02, 1.714858e-03, 1.353897e+02, 2.242121e-05, 2.813469e+02, 2.933088e-06, 7.356554e+03, 5.255112e-05, 1.262398e+03
-9.361748e-01, 2.279797e+00, 6.400000e+02, 5.125851e-04, 1.388240e+02, 1.656803e-03, 1.354088e+02, 2.167130e-05, 2.814906e+02, 3.156111e-06, 2.006227e+04, 1.864567e-05, 1.136194e+03
-9.361748e-01, 2.441554e+00, 6.400000e+02, 4.954275e-04, 1.388178e+02, 1.601427e-03, 1.353989e+02, 2.095824e-05, 2.814736e+02, 3.034851e-06, 1.888543e+04, 1.927338e-05, 1.138186e+03
-9.361748e-01, 2.611400e+00, 6.400000e+02, 4.788964e-04, 1.388119e+02, 1.548063e-03, 1.353898e+02, 2.027060e-05, 2.814539e+02, 2.926183e-06, 1.797584e+04, 1.966247e-05, 1.139448e+03
-9.361748e-01, 2.789737e+00, 6.400000e+02, 4.629658e-04, 1.388064e+02, 1.496632e-03, 1.353812e+02, 1.960747e-05, 2.814283e+02, 2.823134e-06, 1.711619e+04, 2.004099e-05, 1.140691e+03
-9.361748e-01, 2.976991e+00, 6.400000e+02, 4.476094e-04, 1.388012e+02, 1.447050e-03, 1.353730e+02, 1.896781e-05, 2.813969e+02, 2.725324e-06, 1.630732e+04, 2.040377e-05, 1.141900e+03
-9.361748e-01, 3.173608e+00, 6.400000e+02, 4.328028e-04, 1.387962e+02, 1.399238e-03, 1.353652e+02, 1.835064e-05, 2.813596e+02, 2.632334e-06, 1.554670e+04, 2.074951e-05, 1.143071e+03
-9.361748e-01, 3.380056e+00, 6.400000e+02, 4.185226e-04, 1.387916e+02, 1.353122e-03, 1.353577e+02, 1.775504e-05, 2.813163e+02, 2.543791e-06, 1.483181e+04, 2.107696e-05, 1.144200e+03
-9.361748e-01, 3.596826e+00, 6.400000e+02, 4.047469e-04, 1.387871e+02, 1.308631e-03, 1.353505e+02, 1.718013e-05, 2.812671e+02, 2.459364e-06, 1.416012e+04, 2.138503e-05, 1.145282e+03
-9.361748e-01, 3.824435e+00, 6.400000e+02, 3.914549e-04, 1.387829e+02, 1.265698e-03, 1.353437e+02, 1.662508e-05, 2.812119e+02, 2.378757e-06, 1.352911e+04, 2.167279e-05, 1.146312e+03
-9.361748e-01, 4.063424e+00, 6.400000e+02, 3.786269e-04, 1.387789e+02, 1.224262e-03, 1.353371e+02, 1.608911e-05, 2.811506e+02, 2.301704e-06, 1.293635e+04, 2.193945e-05, 1.147282e+03
-9.361748e-01, 4.314362e+00, 6.400000e+02, 3.662443e-04, 1.387751e+02, 1.184260e-03, 1.353308e+02, 1.557147e-05, 2.810831e+02, 2.227965e-06, 1.237947e+04, 2.218437e-05, 1.148187e+03
-9.361748e-01, 4.577848e+00, 6.400000e+02, 3.542893e-04, 1.387715e+02, 1.145638e-03, 1.353247e+02, 1.507144e-05, 2.810093e+02, 2.157324e-06, 1.185619e+04, 2.240708e-05, 1.149020e+03
-9.361748e-01, 4.854507e+00, 6.400000e+02, 3.427452e-04, 1.387680e+02, 1.108341e-03, 1.353188e+02, 1.458835e-05, 2.809293e+02, 2.089588e-06, 1.136436e+04, 2.260722e-05, 1.149772e+03
-9.361748e-01, 5.145000e+00, 6.400000e+02, 3.315960e-04, 1.387647e+02, 1.072317e-03, 1.353131e+02, 1.412155e-05, 2.808429e+02, 2.024580e-06, 1.090190e+04, 2.278461e-05, 1.150436e+03
-9.361748e-01, 5.450017e+00, 6.400000e+02, 3.208265e-04, 1.387615e+02, 1.037519e-03, 1.353076e+02, 1.367044e-05, 2.807500e+02, 1.962138e-06, 1.046686e+04, 2.293917e-05, 1.151004e+03
-9.361748e-01, 5.770286e+00, 6.400000e+02, 3.104222e-04, 1.387584e+02, 1.003898e-03, 1.353023e+02, 1.323442e-05, 2.806506e+02, 1.902118e-06, 1.005743e+04, 2.307095e-05, 1.151467e+03
-9.361748e-01, 6.106567e+00, 6.400000e+02, 3.003693e-04, 1.387554e+02, 9.714118e-04, 1.352970e+02, 1.281295e-05, 2.805446e+02, 1.844386e-06, 9.671850e+03, 2.318017e-05, 1.151817e+03
-9.361748e-01, 6.459663e+00, 6.400000e+02, 2.906547e-04, 1.387526e+02, 9.400171e-04, 1.352920e+02, 1.240548e-05, 2.804318e+02, 1.788820e-06, 9.308518e+03, 2.326711e-05, 1.152045e+03
-9.361748e-01, 6.830414e+00, 6.400000e+02, 2.812658e-04, 1.387498e+02, 9.096738e-04, 1.352870e+02, 1.201151e-05, 2.803121e+02, 1.735307e-06, 8.965928e+03, 2.333213e-05, 1.152141e+03
-9.361748e-01, 7.219702e+00, 6.400000e+02, 2.721907e-04, 1.387471e+02, 8.803434e-04, 1.352821e+02, 1.163056e-05, 2.801855e+02, 1.683745e-06, 8.642646e+03, 2.337579e-05, 1.152097e+03
-9.361748e-01, 7.628454e+00, 6.400000e+02, 2.634179e-04, 1.387444e+02, 8.519889e-04, 1.352773e+02, 1.126215e-05, 2.800518e+02, 1.634038e-06, 8.337363e+03, 2.339862e-05, 1.151902e+03
-9.361748e-01, 8.057644e+00, 6.400000e+02, 2.549364e-04, 1.387418e+02, 8.245753e-04, 1.352726e+02, 1.090584e-05, 2.799109e+02, 1.586098e-06, 8.048850e+03, 2.340127e-05, 1.151549e+03
-9.361748e-01, 8.508294e+00, 6.400000e+02, 2.467359e-04, 1.387393e+02, 7.980686e-04, 1.352679e+02, 1.056120e-05, 2.797627e+02, 1.539844e-06, 7.775954e+03, 2.338447e-05, 1.151027e+03
-9.361748e-01, 8.981476e+00, 6.400000e+02, 2.388062e-04, 1.387368e+02, 7.724368e-04, 1.352633e+02, 1.022783e-05, 2.796071e+02, 1.495200e-06, 7.517619e+03, 2.334898e-05, 1.150328e+03
-9.361748e-01, 9.478317e+00, 6.400000e+02, 2.311378e-04, 1.387343e+02, 7.476487e-04, 1.352587e+02, 9.905331e-06, 2.794438e+02, 1.452094e-06, 7.272860e+03, 2.329558e-05, 1.149443e+03
-9.361748e-01, 1.000000e+01, 6.400000e+02, 2.237214e-04, 1.387318e+02, 7.236748e-04, 1.352542e+02, 9.593328e-06, 2.792728e+02, 1.410462e-06, 7.040731e+03, 2.322521e-05, 1.148362e+03
-8.461023e-01, -1.000000e+01, 6.400000e+02, 2.384631e-04, 1.385239e+02, 7.725656e-04, 1.349750e+02, 1.019160e-05, 2.800926e+02, 1.504189e-06, 9.511904e+03, 1.872125e-05, 1.116501e+03
-8.461023e-01, -9.478317e+00, 6.400000e+02, 2.471861e-04, 1.385150e+02, 8.008321e-04, 1.349796e+02, 1.055624e-05, 2.802872e+02, 1.501692e-06, 5.488205e+03, 3.166742e-05, 1.230498e+03
-8.461023e-01, -8.981476e+00, 6.400000e+02, 2.563065e-04, 1.385052e+02, 8.304302e-04, 1.349706e+02, 1.093718e-05, 2.804876e+02, 1.550728e-06, 5.774224e+03, 3.146221e-05, 1.225080e+03
-8.461023e-01, -8.508294e+00, 6.400000e+02, 2.658263e-04, 1.384946e+02, 8.613295e-04, 1.349609e+02, 1.133449e-05, 2.806823e+02, 1.601796e-06, 6.068896e+03, 3.127417e-05, 1.220345e+03
-8.461023e-01, -8.057644e+00, 6.400000e+02, 2.757692e-04, 1.384833e+02, 8.936087e-04, 1.349504e+02, 1.174913e-05, 2.808717e+02, 1.655229e-06, 6.390804e+03, 3.102729e-05, 1.215534e+03
-8.461023e-01, -7.628454e+00, 6.400000e+02, 2.861613e-04, 1.384711e+02, 9.273527e-04, 1.349390e+02, 1.218214e-05, 2.810561e+02, 1.711207e-06, 6.743213e+03, 3.071962e-05, 1.210678e+03
-8.461023e-01, -7.219702e+00, 6.400000e+02, 2.970305e-04, 1.384581e+02, 9.626538e-04, 1.349266e+02, 1.263463e-05, 2.812356e+02, 1.769934e-06, 7.129929e+03, 3.034926e-05, 1.205802e+03
-8.461023e-01, -6.830414e+00, 6.400000e+02, 3.084076e-04, 1.384441e+02, 9.996132e-04, 1.349132e+02, 1.310783e-05, 2.814108e+02, 1.831639e-06, 7.555317e+03, 2.991470e-05, 1.200934e+03
-8.461023e-01, -6.459663e+00, 6.400000e+02, 3.203263e-04, 1.384291e+02, 1.038341e-03, 1.348987e+02, 1.360307e-05, 2.815819e+02, 1.896587e-06, 8.024370e+03, 2.941498e-05, 1.196101e+03
-8.461023e-01, -6.106567e+00, 6.400000e+02, 3.328234e-04, 1.384130e+02, 1.078960e-03, 1.348830e+02, 1.412180e-05, 2.817493e+02, 1.965083e-06, 8.542822e+03, 2.884969e-05, 1.191326e+03
-8.461023e-01, -5.770286e+00, 6.400000e+02, 3.459395e-04, 1.383957e+02, 1.121601e-03, 1.348661e+02, 1.466563e-05, 2.819133e+02, 2.037480e-06, 9.117247e+03, 2.821906e-05, 1.186637e+03
-8.461023e-01, -5.450017e+00, 6.400000e+02, 3.597193e-04, 1.383771e+02, 1.166415e-03, 1.348478e+02, 1.523632e-05, 2.820744e+02, 2.114190e-06, 9.755178e+03, 2.752406e-05, 1.182056e+03
-8.461023e-01, -5.145000e+00, 6.400000e+02, 3.742124e-04, 1.383571e+02, 1.213562e-03, 1.348279e+02, 1.583582e-05, 2.822331e+02, 2.195698e-06, 1.046526e+04, 2.676642e-05, 1.177607e+03
-8.461023e-01, -4.854507e+00, 6.400000e+02, 3.894736e-04, 1.383356e+02, 1.263226e-03, 1.348065e+02, 1.646627e-05, 2.823897e+02, 2.282579e-06, 1.125736e+04, 2.594870e-05, 1.173313e+03
-8.461023e-01, -4.577848e+00, 6.400000e+02, 4.055643e-04, 1.383125e+02, 1.315608e-03, 1.347832e+02, 1.713006e-05, 2.825450e+02, 2.375521e-06, 1.214277e+04, 2.507431e-05, 1.169193e+03
-8.461023e-01, -4.314362e+00, 6.400000e+02, 4.225528e-04, 1.382875e+02, 1.370934e-03, 1.347580e+02, 1.782986e-05, 2.826994e+02, 2.475351e-06, 1.313426e+04, 2.414759e-05, 1.165268e+03
-8.461023e-01, -4.063424e+00, 6.400000e+02, 4.405160e-04, 1.382606e+02, 1.429459e-03, 1.347307e+02, 1.856864e-05, 2.828537e+02, 2.583077e-06, 1.424622e+04, 2.317379e-05, 1.161553e+03
-8.461023e-01, -3.824435e+00, 6.400000e+02, 4.595404e-04, 1.382314e+02, 1.491471e-03, 1.347010e+02, 1.934975e-05, 2.830087e+02, 2.699939e-06, 1.549470e+04, 2.215906e-05, 1.158066e+03
-8.461023e-01, -3.596826e+00, 6.400000e+02, 4.797239e-04, 1.381998e+02, 1.557293e-03, 1.346686e+02, 2.017695e-05, 2.831654e+02, 2.827473e-06, 1.689727e+04, 2.111042e-05, 1.154819e+03
-8.461023e-01, -3.380056e+00, 6.400000e+02, 5.011780e-04, 1.381655e+02, 1.627296e-03, 1.346333e+02, 2.105452e-05, 2.833248e+02, 2.967606e-06, 1.847270e+04, 2.003577e-05, 1.151822e+03
-8.461023e-01, -3.173608e+00, 6.400000e+02, 5.239222e-04, 1.381277e+02, 1.701382e-03, 1.346223e+02, 2.197877e-05, 2.835115e+02, 2.815834e-06, 6.929926e+03, 5.457487e-05, 1.291193e+03
-8.461023e-01, -2.976991e+00, 6.400000e+02, 5.483069e-04, 1.380870e+02, 1.781029e-03, 1.345812e+02, 2.297155e-05, 2.836777e+02, 2.938729e-06, 7.851822e+03, 5.119724e-05, 1.267723e+03
-8.461023e-01, -2.789737e+00, 6.400000e+02, 5.744023e-04, 1.380423e+02, 1.866320e-03, 1.345362e+02, 2.403132e-05, 2.838506e+02, 3.071617e-06, 8.903976e+03, 4.786606e-05, 1.247842e+03
-8.461023e-01, -2.611400e+00, 6.400000e+02, 6.024048e-04, 1.379933e+02, 1.957914e-03, 1.344866e+02, 2.516548e-05, 2.840322e+02, 3.217469e-06, 1.017044e+04, 4.434520e-05, 1.229991e+03
-8.461023e-01, -2.441554e+00, 6.400000e+02, 6.325435e-04, 1.379394e+02, 2.056577e-03, 1.344318e+02, 2.638258e-05, 2.842248e+02, 3.379123e-06, 1.170031e+04, 4.070150e-05, 1.214116e+03
-8.461023e-01, -2.279797e+00, 6.400000e+02, 6.650889e-04, 1.378797e+02, 2.163216e-03, 1.343708e+02, 2.769262e-05, 2.844315e+02, 3.560414e-06, 1.355323e+04, 3.700501e-05, 1.200140e+03
-8.461023e-01, -2.125743e+00, 6.400000e+02, 7.003619e-04, 1.378134e+02, 2.278910e-03, 1.343028e+02, 2.910738e-05, 2.846562e+02, 3.766605e-06, 1.579928e+04, 3.332742e-05, 1.187972e+03
-8.461023e-01, -1.979024e+00, 6.400000e+02, 7.387468e-04, 1.377393e+02, 2.404954e-03, 1.342266e+02, 3.064085e-05, 2.849039e+02, 4.005070e-06, 1.851685e+04, 2.973911e-05, 1.177509e+03
