h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
3.334718e+00, -2.887898e+00, 6.400000e+02, 3.707662e-04, 1.393449e+02, 1.194947e-03, 1.358340e+02, 1.587586e-05, 2.790744e+02, 2.178211e-06, 4.828294e+03, 5.216556e-05, 1.330295e+03
3.334718e+00, -2.462354e+00, 6.400000e+02, 3.930998e-04, 1.394052e+02, 1.266454e-03, 1.358948e+02, 1.682718e-05, 2.789876e+02, 2.305890e-06, 5.558028e+03, 4.950544e-05, 1.290239e+03
3.334718e+00, -2.057074e+00, 6.400000e+02, 4.178338e-04, 1.394742e+02, 1.345568e-03, 1.359642e+02, 1.788160e-05, 2.788552e+02, 2.450050e-06, 6.466327e+03, 4.639278e-05, 1.254916e+03
3.334718e+00, -1.671094e+00, 6.400000e+02, 4.454160e-04, 1.395540e+02, 1.433690e-03, 1.360440e+02, 1.905858e-05, 2.786682e+02, 2.615559e-06, 7.642910e+03, 4.272847e-05, 1.222989e+03
3.334718e+00, -1.303493e+00, 6.400000e+02, 4.764197e-04, 1.396470e+02, 1.532611e-03, 1.361365e+02, 2.038314e-05, 2.784152e+02, 2.809104e-06, 9.188552e+03, 3.860511e-05, 1.194460e+03
3.334718e+00, -9.533976e-01, 6.400000e+02, 5.115929e-04, 1.397569e+02, 1.644658e-03, 1.362453e+02, 2.188800e-05, 2.780808e+02, 3.040891e-06, 1.124574e+04, 3.415413e-05, 1.169244e+03
3.334718e+00, -6.199730e-01, 6.400000e+02, 5.519320e-04, 1.398885e+02, 1.772922e-03, 1.363748e+02, 2.361700e-05, 2.776438e+02, 3.327321e-06, 1.401162e+04, 2.954089e-05, 1.147149e+03
3.334718e+00, -3.024259e-01, 6.400000e+02, 5.986801e-04, 1.400471e+02, 1.921054e-03, 1.365569e+02, 2.561546e-05, 2.771509e+02, 3.375287e-06, 6.331550e+03, 6.768026e-05, 1.275323e+03
3.334718e+00, 0.000000e+00, 6.400000e+02, 6.539495e-04, 1.402452e+02, 2.095868e-03, 1.367540e+02, 2.799312e-05, 2.764158e+02, 3.714038e-06, 8.641498e+03, 5.622378e-05, 1.208802e+03
3.334718e+00, 3.024259e-01, 6.400000e+02, 7.242063e-04, 1.405116e+02, 2.317299e-03, 1.370161e+02, 3.102684e-05, 2.753767e+02, 4.212582e-06, 1.320062e+04, 4.135782e-05, 1.149288e+03
3.334718e+00, 6.199730e-01, 6.400000e+02, 8.224570e-04, 1.409080e+02, 2.625170e-03, 1.374293e+02, 3.527268e-05, 2.738724e+02, 4.584202e-06, 9.259457e+03, 6.652693e-05, 1.185765e+03
3.334718e+00, 9.533976e-01, 6.400000e+02, 9.713241e-04, 1.415576e+02, 3.088003e-03, 1.380909e+02, 4.174447e-05, 2.713135e+02, 5.302508e-06, 8.763602e+03, 8.297648e-05, 1.176596e+03
3.334718e+00, 1.303493e+00, 6.400000e+02, 1.226159e-03, 1.427562e+02, 3.869839e-03, 1.393113e+02, 5.285087e-05, 2.666276e+02, 6.415887e-06, 6.617020e+03, 1.356367e-04, 1.186201e+03
3.334718e+00, 1.671094e+00, 6.400000e+02, 1.737857e-03, 1.443218e+02, 5.433210e-03, 1.409356e+02, 7.318013e-05, 2.613317e+02, 9.394597e-06, 2.203944e+04, 5.889770e-05, 9.686878e+02
3.334718e+00, 2.057074e+00, 6.400000e+02, 1.754350e-03, 1.309882e+02, 5.967950e-03, 1.274097e+02, 6.315649e-05, 3.215461e+02, 6.140151e-06, 7.638869e+03, 1.646599e-04, 1.506929e+03
3.334718e+00, 2.462354e+00, 6.400000e+02, 1.179318e-03, 1.336888e+02, 3.939926e-03, 1.301706e+02, 4.610186e-05, 3.005575e+02, 4.687568e-06, 6.125926e+03, 1.338795e-04, 1.482600e+03
3.334718e+00, 2.887898e+00, 6.400000e+02, 9.049741e-04, 1.352619e+02, 2.992164e-03, 1.318010e+02, 3.630403e-05, 2.941682e+02, 4.325431e-06, 2.018543e+04, 3.354638e-05, 1.230528e+03
3.334718e+00, 3.334718e+00, 6.400000e+02, 7.432128e-04, 1.361216e+02, 2.443733e-03, 1.326739e+02, 3.024199e-05, 2.909714e+02, 3.787908e-06, 1.945630e+04, 2.848944e-05, 1.211551e+03
3.334718e+00, 3.803880e+00, 6.400000e+02, 6.345504e-04, 1.366590e+02, 2.079229e-03, 1.332241e+02, 2.606479e-05, 2.889873e+02, 3.514959e-06, 2.339925e+04, 1.968318e-05, 1.181521e+03
3.334718e+00, 4.296500e+00, 6.400000e+02, 5.556424e-04, 1.370251e+02, 1.816570e-03, 1.335731e+02, 2.297795e-05, 2.875442e+02, 2.934735e-06, 1.242117e+04, 3.368003e-05, 1.221556e+03
3.334718e+00, 4.813751e+00, 6.400000e+02, 4.949765e-04, 1.372908e+02, 1.615409e-03, 1.338568e+02, 2.057488e-05, 2.865596e+02, 2.903704e-06, 2.167230e+04, 1.660234e-05, 1.158509e+03
3.334718e+00, 5.356864e+00, 6.400000e+02, 4.467260e-04, 1.374917e+02, 1.456167e-03, 1.340437e+02, 1.864675e-05, 2.856724e+02, 2.529566e-06, 1.442176e+04, 2.323971e-05, 1.177992e+03
3.334718e+00, 5.927133e+00, 6.400000e+02, 4.071384e-04, 1.376490e+02, 1.325860e-03, 1.341908e+02, 1.705338e-05, 2.849357e+02, 2.278635e-06, 1.001155e+04, 3.038181e-05, 1.208900e+03
3.334718e+00, 6.525916e+00, 6.400000e+02, 3.739322e-04, 1.377753e+02, 1.216790e-03, 1.343091e+02, 1.570901e-05, 2.842983e+02, 2.090732e-06, 7.271923e+03, 3.740432e-05, 1.252573e+03
3.334718e+00, 7.154638e+00, 6.400000e+02, 3.455119e-04, 1.378787e+02, 1.123481e-03, 1.344353e+02, 1.455109e-05, 2.838410e+02, 2.142434e-06, 1.806666e+04, 1.407369e-05, 1.123868e+03
3.334718e+00, 7.814795e+00, 6.400000e+02, 3.209700e-04, 1.379649e+02, 1.043149e-03, 1.345122e+02, 1.354879e-05, 2.833015e+02, 1.957947e-06, 1.441463e+04, 1.663959e-05, 1.130663e+03
3.334718e+00, 8.507961e+00, 6.400000e+02, 2.994549e-04, 1.380375e+02, 9.728071e-04, 1.345773e+02, 1.266703e-05, 2.828016e+02, 1.812854e-06, 1.175195e+04, 1.911138e-05, 1.139572e+03
3.334718e+00, 9.235785e+00, 6.400000e+02, 2.804029e-04, 1.380995e+02, 9.105808e-04, 1.346328e+02, 1.188386e-05, 2.823292e+02, 1.692951e-06, 9.739719e+03, 2.150185e-05, 1.150901e+03
3.334718e+00, 1.000000e+01, 6.400000e+02, 2.633863e-04, 1.381529e+02, 8.550516e-04, 1.346804e+02, 1.118252e-05, 2.818763e+02, 1.591033e-06, 8.202966e+03, 2.374121e-05, 1.164484e+03
3.803880e+00, -1.000000e+01, 6.400000e+02, 2.042930e-04, 1.390009e+02, 6.596779e-04, 1.355414e+02, 8.809213e-06, 2.778434e+02, 1.418693e-06, 1.466859e+04, 1.031771e-05, 1.036334e+03
3.803880e+00, -9.235785e+00, 6.400000e+02, 2.131569e-04, 1.390204e+02, 6.884297e-04, 1.354778e+02, 9.184588e-06, 2.779593e+02, 1.357858e-06, 5.686043e+03, 2.666205e-05, 1.177436e+03
3.803880e+00, -8.507961e+00, 6.400000e+02, 2.224259e-04, 1.390431e+02, 7.182618e-04, 1.355020e+02, 9.578607e-06, 2.781283e+02, 1.411211e-06, 5.960520e+03, 2.670934e-05, 1.175990e+03
3.803880e+00, -7.814795e+00, 6.400000e+02, 2.322616e-04, 1.390676e+02, 7.499083e-04, 1.355276e+02, 9.996827e-06, 2.782813e+02, 1.469207e-06, 6.362437e+03, 2.634941e-05, 1.170708e+03
3.803880e+00, -7.154638e+00, 6.400000e+02, 2.427178e-04, 1.390941e+02, 7.835389e-04, 1.355550e+02, 1.044155e-05, 2.784173e+02, 1.531413e-06, 6.814954e+03, 2.591146e-05, 1.165307e+03
3.803880e+00, -6.525916e+00, 6.400000e+02, 2.538562e-04, 1.391228e+02, 8.193494e-04, 1.355845e+02, 1.091543e-05, 2.785353e+02, 1.598381e-06, 7.327223e+03, 2.539071e-05, 1.159815e+03
3.803880e+00, -5.927133e+00, 6.400000e+02, 2.657478e-04, 1.391540e+02, 8.575645e-04, 1.356165e+02, 1.142154e-05, 2.786344e+02, 1.670774e-06, 7.909878e+03, 2.478448e-05, 1.154271e+03
3.803880e+00, -5.356864e+00, 6.400000e+02, 2.784742e-04, 1.391881e+02, 8.984429e-04, 1.356511e+02, 1.196338e-05, 2.787131e+02, 1.749400e-06, 8.575801e+03, 2.409108e-05, 1.148717e+03
3.803880e+00, -4.813751e+00, 6.400000e+02, 2.921304e-04, 1.392254e+02, 9.422846e-04, 1.356889e+02, 1.254509e-05, 2.787698e+02, 1.835259e-06, 9.340611e+03, 2.331013e-05, 1.143192e+03
3.803880e+00, -4.296500e+00, 6.400000e+02, 3.068275e-04, 1.392666e+02, 9.894401e-04, 1.357303e+02, 1.317145e-05, 2.788026e+02, 1.929609e-06, 1.022327e+04, 2.244275e-05, 1.137732e+03
3.803880e+00, -3.803880e+00, 6.400000e+02, 3.226960e-04, 1.393122e+02, 1.040321e-03, 1.357759e+02, 1.384814e-05, 2.788089e+02, 2.034048e-06, 1.124674e+04, 2.149190e-05, 1.132373e+03
3.803880e+00, -3.334718e+00, 6.400000e+02, 3.398911e-04, 1.393628e+02, 1.095415e-03, 1.358264e+02, 1.458192e-05, 2.787860e+02, 2.150649e-06, 1.243876e+04, 2.046256e-05, 1.127143e+03
3.803880e+00, -2.887898e+00, 6.400000e+02, 3.585984e-04, 1.394195e+02, 1.155306e-03, 1.358825e+02, 1.538085e-05, 2.787300e+02, 2.282147e-06, 1.383243e+04, 1.936206e-05, 1.122066e+03
3.803880e+00, -2.462354e+00, 6.400000e+02, 3.789694e-04, 1.394825e+02, 1.220342e-03, 1.359726e+02, 1.624725e-05, 2.786869e+02, 2.232084e-06, 4.880130e+03, 5.289572e-05, 1.326301e+03
3.803880e+00, -2.057074e+00, 6.400000e+02, 4.014140e-04, 1.395546e+02, 1.292043e-03, 1.360452e+02, 1.720699e-05, 2.785524e+02, 2.361922e-06, 5.603895e+03, 5.022830e-05, 1.286995e+03
3.803880e+00, -1.671094e+00, 6.400000e+02, 4.262057e-04, 1.396370e+02, 1.371146e-03, 1.361278e+02, 1.826831e-05, 2.783676e+02, 2.508197e-06, 6.497694e+03, 4.713912e-05, 1.252302e+03
3.803880e+00, -1.303493e+00, 6.400000e+02, 4.537685e-04, 1.397317e+02, 1.458970e-03, 1.362225e+02, 1.944988e-05, 2.781227e+02, 2.675669e-06, 7.646542e+03, 4.352180e-05, 1.220845e+03
3.803880e+00, -9.533976e-01, 6.400000e+02, 4.846410e-04, 1.398419e+02, 1.557182e-03, 1.363321e+02, 2.077551e-05, 2.778054e+02, 2.870768e-06, 9.142154e+03, 3.946577e-05, 1.192603e+03
3.803880e+00, -6.199730e-01, 6.400000e+02, 5.195197e-04, 1.399713e+02, 1.667933e-03, 1.364605e+02, 2.227611e-05, 2.773989e+02, 3.103166e-06, 1.111222e+04, 3.509514e-05, 1.167471e+03
3.803880e+00, -3.024259e-01, 6.400000e+02, 5.593225e-04, 1.401254e+02, 1.794040e-03, 1.366125e+02, 2.399266e-05, 2.768807e+02, 3.388128e-06, 1.373064e+04, 3.056408e-05, 1.145246e+03
3.803880e+00, 0.000000e+00, 6.400000e+02, 6.051696e-04, 1.403101e+02, 1.938739e-03, 1.368204e+02, 2.596531e-05, 2.763021e+02, 3.434282e-06, 6.143668e+03, 7.021554e-05, 1.277511e+03
3.803880e+00, 3.024259e-01, 6.400000e+02, 6.619929e-04, 1.405519e+02, 2.117668e-03, 1.370598e+02, 2.842937e-05, 2.754102e+02, 3.799294e-06, 8.849099e+03, 5.570672e-05, 1.198696e+03
3.803880e+00, 6.199730e-01, 6.400000e+02, 7.385276e-04, 1.408962e+02, 2.357414e-03, 1.374194e+02, 3.175181e-05, 2.741754e+02, 4.099892e-06, 5.462958e+03, 9.453010e-05, 1.302624e+03
3.803880e+00, 9.533976e-01, 6.400000e+02, 8.482597e-04, 1.414282e+02, 2.699007e-03, 1.379454e+02, 3.656142e-05, 2.720874e+02, 4.826165e-06, 1.063406e+04, 6.019141e-05, 1.155602e+03
3.803880e+00, 1.303493e+00, 6.400000e+02, 1.019985e-03, 1.423334e+02, 3.227612e-03, 1.388594e+02, 4.413318e-05, 2.685876e+02, 5.715640e-06, 1.090764e+04, 7.090217e-05, 1.129052e+03
3.803880e+00, 1.671094e+00, 6.400000e+02, 1.329097e-03, 1.440699e+02, 4.162192e-03, 1.406094e+02, 5.777579e-05, 2.619591e+02, 7.220582e-06, 1.131267e+04, 8.991721e-05, 1.070652e+03
3.803880e+00, 2.057074e+00, 6.400000e+02, 1.914856e-03, 1.425006e+02, 6.048790e-03, 1.393133e+02, 7.409958e-05, 2.734101e+02, 9.409409e-06, 1.440183e+04, 1.028238e-04, 9.823793e+02
3.803880e+00, 2.462354e+00, 6.400000e+02, 1.474629e-03, 1.313371e+02, 5.004518e-03, 1.277550e+02, 5.492497e-05, 3.145094e+02, 5.258914e-06, 8.369297e+03, 1.279717e-04, 1.491998e+03
3.803880e+00, 2.887898e+00, 6.400000e+02, 1.047782e-03, 1.339865e+02, 3.493753e-03, 1.304643e+02, 4.127972e-05, 2.989613e+02, 4.243297e-06, 3.364342e+03, 1.763685e-04, 1.828469e+03
3.803880e+00, 3.334718e+00, 6.400000e+02, 8.264447e-04, 1.353437e+02, 2.731235e-03, 1.318671e+02, 3.324838e-05, 2.939029e+02, 3.794318e-06, 1.107589e+04, 5.608900e-05, 1.294774e+03
3.803880e+00, 3.803880e+00, 6.400000e+02, 6.889575e-04, 1.361292e+02, 2.265338e-03, 1.326676e+02, 2.807996e-05, 2.909079e+02, 3.396720e-06, 1.281201e+04, 4.058021e-05, 1.250130e+03
3.803880e+00, 4.296500e+00, 6.400000e+02, 5.937295e-04, 1.366371e+02, 1.945829e-03, 1.331893e+02, 2.441292e-05, 2.889954e+02, 3.168901e-06, 1.759198e+04, 2.522087e-05, 1.199247e+03
3.803880e+00, 4.813751e+00, 6.400000e+02, 5.231759e-04, 1.369911e+02, 1.710842e-03, 1.335306e+02, 2.165082e-05, 2.875858e+02, 2.732838e-06, 9.615018e+03, 4.054059e-05, 1.254181e+03
3.803880e+00, 5.356864e+00, 6.400000e+02, 4.681853e-04, 1.372523e+02, 1.528392e-03, 1.338091e+02, 1.947200e-05, 2.865858e+02, 2.682216e-06, 1.811465e+04, 1.916103e-05, 1.167338e+03
3.803880e+00, 5.927133e+00, 6.400000e+02, 4.239912e-04, 1.374522e+02, 1.382435e-03, 1.339972e+02, 1.770591e-05, 2.856936e+02, 2.375979e-06, 1.219553e+04, 2.612294e-05, 1.191533e+03
3.803880e+00, 6.525916e+00, 6.400000e+02, 3.874484e-04, 1.376102e+02, 1.262070e-03, 1.341463e+02, 1.623527e-05, 2.849431e+02, 2.159839e-06, 8.614677e+03, 3.327197e-05, 1.227858e+03
3.803880e+00, 7.154638e+00, 6.400000e+02, 3.566070e-04, 1.377379e+02, 1.160703e-03, 1.342670e+02, 1.498691e-05, 2.842882e+02, 1.992721e-06, 6.372585e+03, 3.997822e-05, 1.277538e+03
3.803880e+00, 7.814795e+00, 6.400000e+02, 3.300818e-04, 1.378431e+02, 1.073568e-03, 1.343940e+02, 1.390662e-05, 2.838008e+02, 2.026789e-06, 1.633068e+04, 1.500215e-05, 1.126117e+03
3.803880e+00, 8.507961e+00, 6.400000e+02, 3.070792e-04, 1.379311e+02, 9.982312e-04, 1.344736e+02, 1.296745e-05, 2.832449e+02, 1.863172e-06, 1.309828e+04, 1.756988e-05, 1.133854e+03
3.803880e+00, 9.235785e+00, 6.400000e+02, 2.868445e-04, 1.380057e+02, 9.320400e-04, 1.345411e+02, 1.213840e-05, 2.827276e+02, 1.732094e-06, 1.074322e+04, 2.000385e-05, 1.143671e+03
3.803880e+00, 1.000000e+01, 6.400000e+02, 2.688743e-04, 1.380695e+02, 8.733179e-04, 1.345988e+02, 1.139993e-05, 2.822376e+02, 1.622356e-06, 8.959211e+03, 2.232307e-05, 1.155881e+03
4.296500e+00, -1.000000e+01, 6.400000e+02, 2.013450e-04, 1.390414e+02, 6.499492e-04, 1.356009e+02, 8.691135e-06, 2.776349e+02, 1.531157e-06, 2.197281e+04, 6.377359e-06, 1.008341e+03
4.296500e+00, -9.235785e+00, 6.400000e+02, 2.099104e-04, 1.390616e+02, 6.777705e-04, 1.355190e+02, 9.051897e-06, 2.777482e+02, 1.340580e-06, 5.454108e+03, 2.719414e-05, 1.183412e+03
4.296500e+00, -8.507961e+00, 6.400000e+02, 2.188159e-04, 1.390866e+02, 7.064131e-04, 1.355455e+02, 9.431023e-06, 2.779096e+02, 1.391637e-06, 5.679188e+03, 2.738075e-05, 1.183019e+03
4.296500e+00, -7.814795e+00, 6.400000e+02, 2.282408e-04, 1.391134e+02, 7.367159e-04, 1.355735e+02, 9.832391e-06, 2.780550e+02, 1.447120e-06, 6.038390e+03, 2.709333e-05, 1.177748e+03
4.296500e+00, -7.154638e+00, 6.400000e+02, 2.382311e-04, 1.391423e+02, 7.688238e-04, 1.356034e+02, 1.025799e-05, 2.781833e+02, 1.506400e-06, 6.440147e+03, 2.673311e-05, 1.172329e+03
4.296500e+00, -6.525916e+00, 6.400000e+02, 2.488397e-04, 1.391735e+02, 8.029037e-04, 1.356356e+02, 1.071011e-05, 2.782935e+02, 1.569938e-06, 6.891875e+03, 2.629476e-05, 1.166784e+03
4.296500e+00, -5.927133e+00, 6.400000e+02, 2.601266e-04, 1.392074e+02, 8.391451e-04, 1.356702e+02, 1.119135e-05, 2.783848e+02, 1.638280e-06, 7.401998e+03, 2.577511e-05, 1.161150e+03
4.296500e+00, -5.356864e+00, 6.400000e+02, 2.721604e-04, 1.392442e+02, 8.777647e-04, 1.357077e+02, 1.170470e-05, 2.784557e+02, 1.712084e-06, 7.980628e+03, 2.517176e-05, 1.155465e+03
4.296500e+00, -4.813751e+00, 6.400000e+02, 2.850201e-04, 1.392844e+02, 9.190110e-04, 1.357485e+02, 1.225358e-05, 2.785048e+02, 1.792150e-06, 8.639935e+03, 2.448332e-05, 1.149767e+03
4.296500e+00, -4.296500e+00, 6.400000e+02, 2.987970e-04, 1.393284e+02, 9.631711e-04, 1.357929e+02, 1.284200e-05, 2.785303e+02, 1.879462e-06, 9.394565e+03, 2.370967e-05, 1.144091e+03
4.296500e+00, -3.803880e+00, 6.400000e+02, 3.135974e-04, 1.393768e+02, 1.010579e-03, 1.358415e+02, 1.347458e-05, 2.785301e+02, 1.975252e-06, 1.026217e+04, 2.285214e-05, 1.138469e+03
4.296500e+00, -3.334718e+00, 6.400000e+02, 3.295459e-04, 1.394303e+02, 1.061625e-03, 1.358951e+02, 1.415679e-05, 2.785013e+02, 2.081076e-06, 1.126397e+04, 2.191376e-05, 1.132932e+03
4.296500e+00, -2.887898e+00, 6.400000e+02, 3.467895e-04, 1.394897e+02, 1.116768e-03, 1.359542e+02, 1.489509e-05, 2.784409e+02, 2.198941e-06, 1.242534e+04, 2.089953e-05, 1.127505e+03
4.296500e+00, -2.462354e+00, 6.400000e+02, 3.655034e-04, 1.395560e+02, 1.176556e-03, 1.360200e+02, 1.569720e-05, 2.783448e+02, 2.331471e-06, 1.377632e+04, 1.981654e-05, 1.122205e+03
4.296500e+00, -2.057074e+00, 6.400000e+02, 3.858238e-04, 1.396296e+02, 1.241283e-03, 1.361205e+02, 1.656455e-05, 2.782619e+02, 2.279335e-06, 4.863014e+03, 5.401000e-05, 1.326566e+03
4.296500e+00, -1.671094e+00, 6.400000e+02, 4.081440e-04, 1.397134e+02, 1.312415e-03, 1.362049e+02, 1.752297e-05, 2.780814e+02, 2.409822e-06, 5.559780e+03, 5.141292e-05, 1.287726e+03
4.296500e+00, -1.303493e+00, 6.400000e+02, 4.327104e-04, 1.398088e+02, 1.390594e-03, 1.363005e+02, 1.857941e-05, 2.778469e+02, 2.556254e-06, 6.411044e+03, 4.842379e-05, 1.253384e+03
4.296500e+00, -9.533976e-01, 6.400000e+02, 4.599109e-04, 1.399180e+02, 1.477018e-03, 1.364096e+02, 1.975121e-05, 2.775481e+02, 2.723079e-06, 7.493986e+03, 4.492490e-05, 1.222101e+03
4.296500e+00, -6.199730e-01, 6.400000e+02, 4.902331e-04, 1.400443e+02, 1.573184e-03, 1.365354e+02, 2.106022e-05, 2.771724e+02, 2.916157e-06, 8.887496e+03, 4.099766e-05, 1.193843e+03
4.296500e+00, -3.024259e-01, 6.400000e+02, 5.243001e-04, 1.401918e+02, 1.680995e-03, 1.366817e+02, 2.253452e-05, 2.767026e+02, 3.144115e-06, 1.069967e+04, 3.675432e-05, 1.168498e+03
4.296500e+00, 0.000000e+00, 6.400000e+02, 5.629215e-04, 1.403660e+02, 1.802912e-03, 1.368540e+02, 2.421085e-05, 2.761159e+02, 3.420221e-06, 1.307575e+04, 3.233387e-05, 1.145865e+03
4.296500e+00, 3.024259e-01, 6.400000e+02, 6.095067e-04, 1.405848e+02, 1.949353e-03, 1.370944e+02, 2.622991e-05, 2.754229e+02, 3.489989e-06, 6.158099e+03, 7.063826e-05, 1.270780e+03
4.296500e+00, 6.199730e-01, 6.400000e+02, 6.705966e-04, 1.408886e+02, 2.140799e-03, 1.373939e+02, 2.890200e-05, 2.743103e+02, 3.905055e-06, 9.490646e+03, 5.287389e-05, 1.181206e+03
4.296500e+00, 9.533976e-01, 6.400000e+02, 7.542605e-04, 1.413307e+02, 2.401294e-03, 1.378510e+02, 3.257019e-05, 2.727380e+02, 4.245800e-06, 5.968333e+03, 8.999430e-05, 1.266713e+03
4.296500e+00, 1.303493e+00, 6.400000e+02, 8.770075e-04, 1.420323e+02, 2.780148e-03, 1.385626e+02, 3.799892e-05, 2.701510e+02, 4.844257e-06, 4.751750e+03, 1.258134e-04, 1.319779e+03
4.296500e+00, 1.671094e+00, 6.400000e+02, 1.076368e-03, 1.432828e+02, 3.386580e-03, 1.398161e+02, 4.691726e-05, 2.654434e+02, 5.880763e-06, 5.570183e+03, 1.374209e-04, 1.228853e+03
4.296500e+00, 2.057074e+00, 6.400000e+02, 1.452699e-03, 1.456737e+02, 4.506618e-03, 1.422043e+02, 6.353788e-05, 2.566084e+02, 7.942636e-06, 1.220084e+04, 9.162620e-05, 1.021673e+03
4.296500e+00, 2.462354e+00, 6.400000e+02, 1.928055e-03, 1.339995e+02, 6.423553e-03, 1.307707e+02, 6.507262e-05, 3.227887e+02, 7.494500e-06, 2.070679e+03, 3.965472e-04, 2.198116e+03
4.296500e+00, 2.887898e+00, 6.400000e+02, 1.271468e-03, 1.319281e+02, 4.297557e-03, 1.283782e+02, 4.828096e-05, 3.102219e+02, 5.358889e-06, 3.256630e+04, 2.812293e-05, 1.308174e+03
4.296500e+00, 3.334718e+00, 6.400000e+02, 9.433764e-04, 1.342146e+02, 3.140812e-03, 1.307047e+02, 3.738090e-05, 2.979288e+02, 4.016845e-06, 8.444527e+03, 8.198393e-05, 1.371264e+03
4.296500e+00, 3.803880e+00, 6.400000e+02, 7.601860e-04, 1.354122e+02, 2.511040e-03, 1.319471e+02, 3.067034e-05, 2.935894e+02, 3.755665e-06, 1.981683e+04, 2.863583e-05, 1.227265e+03
4.296500e+00, 4.296500e+00, 6.400000e+02, 6.415290e-04, 1.361366e+02, 2.109141e-03, 1.326928e+02, 2.618956e-05, 2.908690e+02, 3.518461e-06, 2.518845e+04, 1.832223e-05, 1.188983e+03
4.296500e+00, 4.813751e+00, 6.400000e+02, 5.573594e-04, 1.366181e+02, 1.826918e-03, 1.331599e+02, 2.293927e-05, 2.889888e+02, 2.910323e-06, 1.330268e+04, 3.156519e-05, 1.223079e+03
4.296500e+00, 5.356864e+00, 6.400000e+02, 4.938129e-04, 1.369613e+02, 1.615165e-03, 1.334936e+02, 2.044978e-05, 2.876048e+02, 2.565054e-06, 7.597534e+03, 4.736289e-05, 1.294862e+03
4.296500e+00, 5.927133e+00, 6.400000e+02, 4.436874e-04, 1.372180e+02, 1.448771e-03, 1.337669e+02, 1.846324e-05, 2.865923e+02, 2.500642e-06, 1.521612e+04, 2.184435e-05, 1.177835e+03
4.296500e+00, 6.525916e+00, 6.400000e+02, 4.030305e-04, 1.374167e+02, 1.314413e-03, 1.339556e+02, 1.683844e-05, 2.856939e+02, 2.243272e-06, 1.040426e+04, 2.898887e-05, 1.207075e+03
4.296500e+00, 7.154638e+00, 6.400000e+02, 3.691773e-04, 1.375749e+02, 1.202839e-03, 1.341061e+02, 1.547618e-05, 2.849300e+02, 2.053831e-06, 7.484538e+03, 3.599412e-05, 1.249066e+03
4.296500e+00, 7.814795e+00, 6.400000e+02, 3.403766e-04, 1.377038e+02, 1.108005e-03, 1.342584e+02, 1.430924e-05, 2.843668e+02, 2.108222e-06, 1.854941e+04, 1.347177e-05, 1.123145e+03
4.296500e+00, 8.507961e+00, 6.400000e+02, 3.156277e-04, 1.378104e+02, 1.026786e-03, 1.343558e+02, 1.330305e-05, 2.837432e+02, 1.922352e-06, 1.472510e+04, 1.600548e-05, 1.129050e+03
4.296500e+00, 9.235785e+00, 6.400000e+02, 2.940206e-04, 1.379000e+02, 9.559818e-04, 1.344379e+02, 1.242106e-05, 2.831718e+02, 1.777224e-06, 1.194744e+04, 1.846000e-05, 1.137221e+03
4.296500e+00, 1.000000e+01, 6.400000e+02, 2.749542e-04, 1.379761e+02, 8.935816e-04, 1.345076e+02, 1.164009e-05, 2.826377e+02, 1.657922e-06, 9.859306e+03, 2.084106e-05, 1.147928e+03
4.813751e+00, -1.000000e+01, 6.400000e+02, 1.984291e-04, 1.390795e+02, 6.404610e-04, 1.356067e+02, 8.570155e-06, 2.773733e+02, 1.330714e-06, 1.003225e+04, 1.480282e-05, 1.064208e+03
4.813751e+00, -9.235785e+00, 6.400000e+02, 2.066317e-04, 1.391029e+02, 6.670123e-04, 1.355604e+02, 8.917712e-06, 2.775329e+02, 1.322712e-06, 5.183898e+03, 2.792029e-05, 1.192235e+03
4.813751e+00, -8.507961e+00, 6.400000e+02, 2.151797e-04, 1.391300e+02, 6.944866e-04, 1.355890e+02, 9.282150e-06, 2.776875e+02, 1.371984e-06, 5.406197e+03, 2.806233e-05, 1.190791e+03
4.813751e+00, -7.814795e+00, 6.400000e+02, 2.242020e-04, 1.391590e+02, 7.234740e-04, 1.356192e+02, 9.666962e-06, 2.778258e+02, 1.425028e-06, 5.725461e+03, 2.785069e-05, 1.185579e+03
4.813751e+00, -7.154638e+00, 6.400000e+02, 2.337379e-04, 1.391901e+02, 7.540985e-04, 1.356514e+02, 1.007386e-05, 2.779469e+02, 1.481489e-06, 6.080279e+03, 2.757144e-05, 1.180185e+03
4.813751e+00, -6.525916e+00, 6.400000e+02, 2.438323e-04, 1.392237e+02, 7.865009e-04, 1.356860e+02, 1.050480e-05, 2.780501e+02, 1.541750e-06, 6.476440e+03, 2.721954e-05, 1.174631e+03
4.813751e+00, -5.927133e+00, 6.400000e+02, 2.545356e-04, 1.392599e+02, 8.208400e-04, 1.357231e+02, 1.096198e-05, 2.781342e+02, 1.606259e-06, 6.920520e+03, 2.679143e-05, 1.168953e+03
4.813751e+00, -5.356864e+00, 6.400000e+02, 2.659049e-04, 1.392992e+02, 8.572954e-04, 1.357631e+02, 1.144790e-05, 2.781983e+02, 1.675545e-06, 7.420319e+03, 2.628420e-05, 1.163185e+03
4.813751e+00, -4.813751e+00, 6.400000e+02, 2.780055e-04, 1.393418e+02, 8.960716e-04, 1.358064e+02, 1.196542e-05, 2.782409e+02, 1.750245e-06, 7.985146e+03, 2.569568e-05, 1.157363e+03
