h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
2.754229e-01, 1.000000e-01, 6.400000e+02, 2.500282e-03, 7.984489e+01, 8.519629e-03, 1.491575e+02, 1.626051e-04, 1.379656e+02, 2.040607e-05, 3.525350e+03, 4.716013e-04, 5.102170e+02
2.754229e-01, 1.659587e-01, 6.400000e+02, 2.573512e-03, 7.895802e+01, 8.855798e-03, 1.475855e+02, 1.664008e-04, 1.392066e+02, 2.006685e-05, 1.000013e+03, 1.094095e-03, 8.346861e+02
2.754229e-01, 2.754229e-01, 6.400000e+02, 2.279611e-03, 7.882378e+01, 7.855677e-03, 1.473546e+02, 1.493617e-04, 1.390133e+02, 1.853739e-05, 3.782091e+03, 4.010928e-04, 5.282607e+02
2.754229e-01, 4.570882e-01, 6.400000e+02, 1.761735e-03, 7.952489e+01, 6.024734e-03, 1.485408e+02, 1.182307e-04, 1.373813e+02, 1.516199e-05, 3.181528e+03, 3.602174e-04, 5.484802e+02
2.754229e-01, 7.585776e-01, 6.400000e+02, 1.302383e-03, 8.009856e+01, 4.426265e-03, 1.495154e+02, 8.884602e-05, 1.366589e+02, 1.196457e-05, 2.674197e+03, 3.070549e-04, 5.759543e+02
2.754229e-01, 1.258925e+00, 6.400000e+02, 9.499823e-04, 8.047041e+01, 3.215768e-03, 1.501413e+02, 6.552113e-05, 1.364381e+02, 9.267850e-06, 2.369530e+03, 2.458558e-04, 5.991270e+02
2.754229e-01, 2.089296e+00, 6.400000e+02, 6.890539e-04, 8.070383e+01, 2.326662e-03, 1.505389e+02, 4.789550e-05, 1.364015e+02, 7.142535e-06, 2.824843e+03, 1.544573e-04, 5.777681e+02
2.754229e-01, 3.467369e+00, 6.400000e+02, 4.982205e-04, 8.084990e+01, 1.679846e-03, 1.507538e+02, 3.484141e-05, 1.363255e+02, 5.309475e-06, 1.546759e+03, 1.725317e-04, 6.917736e+02
2.754229e-01, 5.754399e+00, 6.400000e+02, 3.592913e-04, 8.094007e+01, 1.210353e-03, 1.508804e+02, 2.525258e-05, 1.361649e+02, 3.953059e-06, 1.033888e+03, 1.469292e-04, 8.719394e+02
2.754229e-01, 9.549926e+00, 6.400000e+02, 2.584986e-04, 8.099313e+01, 8.702758e-04, 1.509821e+02, 1.825018e-05, 1.358920e+02, 2.995488e-06, 2.092012e+03, 7.385190e-05, 5.969075e+02
2.754229e-01, 1.584893e+01, 6.400000e+02, 1.857115e-04, 8.102052e+01, 6.250981e-04, 1.509989e+02, 1.317476e-05, 1.353592e+02, 2.213913e-06, 1.605771e+03, 6.426842e-05, 6.279995e+02
2.754229e-01, 2.630268e+01, 6.400000e+02, 1.332456e-04, 8.102813e+01, 4.485046e-04, 1.509791e+02, 9.505180e-06, 1.345486e+02, 1.643210e-06, 1.311077e+03, 5.276270e-05, 6.476927e+02
2.754229e-01, 4.365158e+01, 6.400000e+02, 9.551461e-05, 8.101867e+01, 3.215695e-04, 1.509234e+02, 6.860501e-06, 1.333761e+02, 1.227493e-06, 1.107689e+03, 4.220482e-05, 6.510413e+02
2.754229e-01, 7.244360e+01, 6.400000e+02, 6.843091e-05, 8.099226e+01, 2.304834e-04, 1.508275e+02, 4.959198e-06, 1.317367e+02, 9.257811e-07, 9.496608e+02, 3.358712e-05, 6.354710e+02
2.754229e-01, 1.202264e+02, 6.400000e+02, 4.901872e-05, 8.094692e+01, 1.652111e-04, 1.506823e+02, 3.594902e-06, 1.295031e+02, 7.074792e-07, 8.138334e+02, 2.696276e-05, 6.015875e+02
4.570882e-01, -1.202264e+02, 6.400000e+02, 4.891223e-05, 8.095679e+01, 1.648347e-04, 1.506994e+02, 3.588593e-06, 1.294495e+02, 7.069294e-07, 8.247764e+02, 2.682129e-05, 5.948417e+02
4.570882e-01, -7.244360e+01, 6.400000e+02, 6.820009e-05, 8.100714e+01, 2.296999e-04, 1.508131e+02, 4.944295e-06, 1.316676e+02, 9.150138e-07, 3.883860e+02, 2.312283e-06, 1.692915e+04
4.570882e-01, -4.365158e+01, 6.400000e+02, 9.496948e-05, 8.104351e+01, 3.196944e-04, 1.509237e+02, 6.824604e-06, 1.332912e+02, 1.209188e-06, 4.170508e+02, 2.571095e-06, 2.040126e+04
4.570882e-01, -2.630268e+01, 6.400000e+02, 1.319744e-04, 8.106945e+01, 4.440977e-04, 1.510042e+02, 9.420584e-06, 1.344405e+02, 1.610285e-06, 4.392524e+02, 2.658309e-06, 2.498932e+04
4.570882e-01, -1.584893e+01, 6.400000e+02, 1.827784e-04, 8.108896e+01, 6.148807e-04, 1.510655e+02, 1.297854e-05, 1.352168e+02, 2.151316e-06, 4.553015e+02, 2.368514e-06, 2.944067e+04
4.570882e-01, -9.549926e+00, 6.400000e+02, 2.518025e-04, 8.110605e+01, 8.468748e-04, 1.511185e+02, 1.780183e-05, 1.356995e+02, 2.869991e-06, 4.673811e+02, 2.742855e-06, 3.053771e+04
4.570882e-01, -5.754399e+00, 6.400000e+02, 3.441202e-04, 8.112503e+01, 1.157077e-03, 1.511684e+02, 2.423308e-05, 1.359380e+02, 3.804051e-06, 4.780792e+02, 6.750395e-06, 2.765273e+04
4.570882e-01, -3.467369e+00, 6.400000e+02, 4.646831e-04, 8.115104e+01, 1.561971e-03, 1.512281e+02, 3.259832e-05, 1.359792e+02, 4.984375e-06, 5.286943e+02, 6.823654e-05, 4.662284e+03
4.570882e-01, -2.089296e+00, 6.400000e+02, 6.166598e-04, 8.118944e+01, 2.071914e-03, 1.513069e+02, 4.308838e-05, 1.358590e+02, 6.424330e-06, 7.204285e+02, 2.268120e-04, 1.401153e+03
4.570882e-01, -1.258925e+00, 6.400000e+02, 7.985738e-04, 8.124337e+01, 2.681375e-03, 1.514284e+02, 5.555156e-05, 1.356407e+02, 8.052367e-06, 7.232673e+02, 2.970917e-04, 1.375191e+03
4.570882e-01, -7.585776e-01, 6.400000e+02, 1.001580e-03, 8.131214e+01, 3.360425e-03, 1.515633e+02, 6.934890e-05, 1.353422e+02, 9.841796e-06, 1.205816e+03, 3.950785e-04, 7.700300e+02
4.570882e-01, -4.570882e-01, 6.400000e+02, 1.208342e-03, 8.138587e+01, 4.050811e-03, 1.517074e+02, 8.325801e-05, 1.350426e+02, 1.164952e-05, 2.036682e+03, 3.537003e-04, 6.019238e+02
4.570882e-01, -2.754229e-01, 6.400000e+02, 1.397712e-03, 8.144940e+01, 4.682234e-03, 1.518386e+02, 9.584138e-05, 1.348094e+02, 1.325374e-05, 2.729373e+03, 3.263849e-04, 5.519983e+02
4.570882e-01, -1.659587e-01, 6.400000e+02, 1.553228e-03, 8.149130e+01, 5.200481e-03, 1.519391e+02, 1.060332e-04, 1.346775e+02, 1.442664e-05, 2.678514e+03, 3.693911e-04, 5.473247e+02
4.570882e-01, -1.000000e-01, 6.400000e+02, 1.669122e-03, 8.151112e+01, 5.586840e-03, 1.520039e+02, 1.135252e-04, 1.346320e+02, 1.515499e-05, 2.015889e+03, 4.971782e-04, 5.809445e+02
4.570882e-01, 1.000000e-01, 6.400000e+02, 2.175784e-03, 8.130624e+01, 7.297400e-03, 1.517159e+02, 1.449566e-04, 1.350737e+02, 1.896641e-05, 3.802409e+03, 3.841199e-04, 4.937200e+02
4.570882e-01, 1.659587e-01, 6.400000e+02, 2.387682e-03, 8.079383e+01, 8.051416e-03, 1.508605e+02, 1.566053e-04, 1.364088e+02, 2.003197e-05, 3.286801e+03, 4.808977e-04, 5.032969e+02
4.570882e-01, 2.754229e-01, 6.400000e+02, 2.553209e-03, 7.880302e+01, 8.801590e-03, 1.472993e+02, 1.643845e-04, 1.397450e+02, 2.019588e-05, 2.281825e+03, 6.899536e-04, 5.702367e+02
4.570882e-01, 4.570882e-01, 6.400000e+02, 2.013091e-03, 7.863988e+01, 6.952875e-03, 1.469625e+02, 1.331666e-04, 1.389412e+02, 1.646585e-05, 2.993207e+03, 4.331112e-04, 5.601813e+02
4.570882e-01, 7.585776e-01, 6.400000e+02, 1.418118e-03, 7.960281e+01, 4.846181e-03, 1.486261e+02, 9.620492e-05, 1.372198e+02, 1.259298e-05, 2.416496e+03, 3.623180e-04, 5.922432e+02
4.570882e-01, 1.258925e+00, 6.400000e+02, 1.000130e-03, 8.020445e+01, 3.395594e-03, 1.496516e+02, 6.880501e-05, 1.366752e+02, 9.483766e-06, 1.507436e+03, 3.511801e-04, 7.032556e+02
4.570882e-01, 2.089296e+00, 6.400000e+02, 7.107654e-04, 8.055607e+01, 2.404065e-03, 1.502488e+02, 4.934435e-05, 1.365030e+02, 7.152500e-06, 1.377165e+03, 2.610774e-04, 7.384184e+02
4.570882e-01, 3.467369e+00, 6.400000e+02, 5.075443e-04, 8.076514e+01, 1.712834e-03, 1.506081e+02, 3.546682e-05, 1.364086e+02, 5.395915e-06, 1.777200e+03, 1.612647e-04, 6.553205e+02
4.570882e-01, 5.754399e+00, 6.400000e+02, 3.633356e-04, 8.089052e+01, 1.224627e-03, 1.507946e+02, 2.552564e-05, 1.362166e+02, 3.988383e-06, 1.103389e+03, 1.463866e-04, 8.297127e+02
4.570882e-01, 9.549926e+00, 6.400000e+02, 2.602504e-04, 8.096387e+01, 8.764450e-04, 1.509325e+02, 1.836901e-05, 1.359263e+02, 3.015159e-06, 2.207105e+03, 7.138524e-05, 5.888076e+02
4.570882e-01, 1.584893e+01, 6.400000e+02, 1.864708e-04, 8.100311e+01, 6.277697e-04, 1.509693e+02, 1.322642e-05, 1.353822e+02, 2.221964e-06, 1.654993e+03, 6.327990e-05, 6.213258e+02
4.570882e-01, 2.630268e+01, 6.400000e+02, 1.335743e-04, 8.101776e+01, 4.496605e-04, 1.509615e+02, 9.527589e-06, 1.345645e+02, 1.646596e-06, 1.333720e+03, 5.240248e-05, 6.427526e+02
4.570882e-01, 4.365158e+01, 6.400000e+02, 9.565669e-05, 8.101248e+01, 3.220690e-04, 1.509129e+02, 6.870202e-06, 1.333873e+02, 1.228933e-06, 1.118607e+03, 4.208063e-05, 6.476796e+02
4.570882e-01, 7.244360e+01, 6.400000e+02, 6.849224e-05, 8.098858e+01, 2.306990e-04, 1.508212e+02, 4.963390e-06, 1.317448e+02, 9.263973e-07, 9.550757e+02, 3.354557e-05, 6.333336e+02
4.570882e-01, 1.202264e+02, 6.400000e+02, 4.904517e-05, 8.094473e+01, 1.653040e-04, 1.506787e+02, 3.596711e-06, 1.295090e+02, 7.077434e-07, 8.165476e+02, 2.694927e-05, 6.003014e+02
7.585776e-01, -1.202264e+02, 6.400000e+02, 4.885968e-05, 8.096109e+01, 1.646323e-04, 1.507393e+02, 3.585198e-06, 1.294522e+02, 7.195437e-07, 1.769378e+03, 1.702307e-05, 4.293345e+02
7.585776e-01, -7.244360e+01, 6.400000e+02, 6.809936e-05, 8.101318e+01, 2.293458e-04, 1.508236e+02, 4.937408e-06, 1.316546e+02, 9.141451e-07, 3.881674e+02, 2.289781e-06, 1.701818e+04
7.585776e-01, -4.365158e+01, 6.400000e+02, 9.473794e-05, 8.105355e+01, 3.188806e-04, 1.509412e+02, 6.808786e-06, 1.332731e+02, 1.207204e-06, 4.166891e+02, 2.513407e-06, 2.064106e+04
7.585776e-01, -2.630268e+01, 6.400000e+02, 1.314455e-04, 8.108603e+01, 4.422389e-04, 1.510333e+02, 9.384489e-06, 1.344154e+02, 1.605799e-06, 4.387513e+02, 2.562544e-06, 2.533338e+04
7.585776e-01, -1.584893e+01, 6.400000e+02, 1.815816e-04, 8.111610e+01, 6.106759e-04, 1.511132e+02, 1.289699e-05, 1.351813e+02, 2.141310e-06, 4.546683e+02, 2.242742e-06, 2.922367e+04
7.585776e-01, -9.549926e+00, 6.400000e+02, 2.491335e-04, 8.114987e+01, 8.375027e-04, 1.511956e+02, 1.762031e-05, 1.356489e+02, 2.848082e-06, 4.663500e+02, 2.369032e-06, 2.791094e+04
7.585776e-01, -5.754399e+00, 6.400000e+02, 3.382958e-04, 8.119451e+01, 1.136641e-03, 1.512909e+02, 2.383806e-05, 1.358662e+02, 3.757414e-06, 4.778091e+02, 7.314371e-06, 2.604223e+04
7.585776e-01, -3.467369e+00, 6.400000e+02, 4.523814e-04, 8.125825e+01, 1.518863e-03, 1.514175e+02, 3.176701e-05, 1.358783e+02, 4.888315e-06, 5.250033e+02, 6.398070e-05, 4.855819e+03
7.585776e-01, -2.089296e+00, 6.400000e+02, 5.918856e-04, 8.134864e+01, 1.985261e-03, 1.515891e+02, 4.142194e-05, 1.357209e+02, 6.233643e-06, 6.806366e+02, 2.053218e-04, 1.567466e+03
7.585776e-01, -1.258925e+00, 6.400000e+02, 7.519906e-04, 8.146865e+01, 2.518976e-03, 1.518107e+02, 5.244675e-05, 1.354349e+02, 7.749855e-06, 1.080442e+03, 3.054034e-04, 8.403431e+02
7.585776e-01, -7.585776e-01, 6.400000e+02, 9.209506e-04, 8.161086e+01, 3.079971e-03, 1.520934e+02, 6.399692e-05, 1.351098e+02, 9.231288e-06, 8.996926e+02, 3.827912e-04, 9.803281e+02
7.585776e-01, -4.570882e-01, 6.400000e+02, 1.082631e-03, 8.175942e+01, 3.614797e-03, 1.523714e+02, 7.498180e-05, 1.347573e+02, 1.066061e-05, 1.217762e+03, 4.286960e-04, 7.513285e+02
7.585776e-01, -2.754229e-01, 6.400000e+02, 1.221758e-03, 8.189298e+01, 4.073320e-03, 1.526257e+02, 8.436213e-05, 1.344596e+02, 1.184339e-05, 1.375125e+03, 4.602757e-04, 6.918494e+02
7.585776e-01, -1.659587e-01, 6.400000e+02, 1.330418e-03, 8.199907e+01, 4.430650e-03, 1.528110e+02, 9.165156e-05, 1.342078e+02, 1.290762e-05, 2.460088e+03, 3.386341e-04, 5.604897e+02
7.585776e-01, -1.000000e-01, 6.400000e+02, 1.408181e-03, 8.207287e+01, 4.685580e-03, 1.529672e+02, 9.680927e-05, 1.340813e+02, 1.340516e-05, 1.721956e+03, 4.673559e-04, 6.162917e+02
7.585776e-01, 1.000000e-01, 6.400000e+02, 1.732420e-03, 8.234620e+01, 5.747100e-03, 1.534946e+02, 1.180645e-04, 1.335268e+02, 1.605552e-05, 2.574220e+03, 4.286898e-04, 5.332452e+02
7.585776e-01, 1.659587e-01, 6.400000e+02, 1.881259e-03, 8.241601e+01, 6.235894e-03, 1.536405e+02, 1.274871e-04, 1.334531e+02, 1.728323e-05, 3.277389e+03, 3.795619e-04, 5.031497e+02
7.585776e-01, 2.754229e-01, 6.400000e+02, 2.186461e-03, 8.226021e+01, 7.257909e-03, 1.534475e+02, 1.457461e-04, 1.339844e+02, 1.925834e-05, 3.012195e+03, 4.772156e-04, 4.971871e+02
7.585776e-01, 4.570882e-01, 6.400000e+02, 2.500616e-03, 7.838766e+01, 8.660179e-03, 1.465823e+02, 1.590876e-04, 1.414663e+02, 1.966477e-05, 1.911800e+03, 7.675118e-04, 6.073477e+02
7.585776e-01, 7.585776e-01, 6.400000e+02, 1.678774e-03, 7.844895e+01, 5.811855e-03, 1.465526e+02, 1.122555e-04, 1.388978e+02, 1.395435e-05, 2.398536e+03, 4.300017e-04, 6.032171e+02
7.585776e-01, 1.258925e+00, 6.400000e+02, 1.099513e-03, 7.966043e+01, 3.755252e-03, 1.487019e+02, 7.526474e-05, 1.372155e+02, 1.028898e-05, 3.138066e+03, 2.257410e-04, 5.696348e+02
7.585776e-01, 2.089296e+00, 6.400000e+02, 7.505400e-04, 8.027819e+01, 2.546232e-03, 1.497663e+02, 5.197807e-05, 1.367664e+02, 7.486195e-06, 2.063476e+03, 2.147480e-04, 6.299001e+02
7.585776e-01, 3.467369e+00, 6.400000e+02, 5.240188e-04, 8.061376e+01, 1.771299e-03, 1.503480e+02, 3.657035e-05, 1.365559e+02, 5.555748e-06, 2.284901e+03, 1.390602e-04, 6.078720e+02
7.585776e-01, 5.754399e+00, 6.400000e+02, 3.703034e-04, 8.080460e+01, 1.249262e-03, 1.506459e+02, 2.599566e-05, 1.363057e+02, 4.049918e-06, 1.241880e+03, 1.432698e-04, 7.680767e+02
7.585776e-01, 9.549926e+00, 6.400000e+02, 2.632235e-04, 8.091401e+01, 8.869255e-04, 1.508481e+02, 1.857058e-05, 1.359844e+02, 3.049385e-06, 2.419487e+03, 6.716778e-05, 5.763817e+02
7.585776e-01, 1.584893e+01, 6.400000e+02, 1.877480e-04, 8.097377e+01, 6.322664e-04, 1.509194e+02, 1.331330e-05, 1.354209e+02, 2.235653e-06, 1.742179e+03, 6.156038e-05, 6.107501e+02
7.585776e-01, 2.630268e+01, 6.400000e+02, 1.341242e-04, 8.100036e+01, 4.515950e-04, 1.509319e+02, 9.565075e-06, 1.345909e+02, 1.652288e-06, 1.372820e+03, 5.177385e-05, 6.347753e+02
7.585776e-01, 4.365158e+01, 6.400000e+02, 9.589364e-05, 8.100214e+01, 3.229021e-04, 1.508954e+02, 6.886379e-06, 1.334059e+02, 1.231341e-06, 1.137167e+03, 4.186445e-05, 6.421909e+02
7.585776e-01, 7.244360e+01, 6.400000e+02, 6.859434e-05, 8.098244e+01, 2.310579e-04, 1.508109e+02, 4.970367e-06, 1.317581e+02, 9.274241e-07, 9.641932e+02, 3.347355e-05, 6.298211e+02
7.585776e-01, 1.202264e+02, 6.400000e+02, 4.908914e-05, 8.094109e+01, 1.654586e-04, 1.506726e+02, 3.599719e-06, 1.295186e+02, 7.081830e-07, 8.210952e+02, 2.692592e-05, 5.981775e+02
1.258925e+00, -1.202264e+02, 6.400000e+02, 4.879402e-05, 8.096643e+01, 1.644146e-04, 1.507247e+02, 3.580460e-06, 1.294300e+02, 7.086434e-07, 1.029266e+03, 2.445202e-05, 5.196827e+02
1.258925e+00, -7.244360e+01, 6.400000e+02, 6.793302e-05, 8.102313e+01, 2.287611e-04, 1.508408e+02, 4.926033e-06, 1.316329e+02, 9.127080e-07, 3.877461e+02, 2.232060e-06, 1.726912e+04
1.258925e+00, -4.365158e+01, 6.400000e+02, 9.435676e-05, 8.107005e+01, 3.175412e-04, 1.509700e+02, 6.782738e-06, 1.332433e+02, 1.203931e-06, 4.160986e+02, 2.421201e-06, 2.102909e+04
1.258925e+00, -2.630268e+01, 6.400000e+02, 1.305792e-04, 8.111313e+01, 4.391962e-04, 1.510808e+02, 9.325350e-06, 1.343740e+02, 1.598428e-06, 4.379421e+02, 2.413648e-06, 2.584253e+04
1.258925e+00, -1.584893e+01, 6.400000e+02, 1.796377e-04, 8.115999e+01, 6.038526e-04, 1.511904e+02, 1.276446e-05, 1.351235e+02, 2.124971e-06, 4.536596e+02, 2.057100e-06, 2.849172e+04
1.258925e+00, -9.549926e+00, 6.400000e+02, 2.448554e-04, 8.121967e+01, 8.225033e-04, 1.513183e+02, 1.732910e-05, 1.355679e+02, 2.812670e-06, 4.648557e+02, 1.927345e-06, 1.958531e+04
1.258925e+00, -5.754399e+00, 6.400000e+02, 3.291510e-04, 8.130250e+01, 1.104631e-03, 1.514811e+02, 2.321691e-05, 1.357541e+02, 3.683195e-06, 4.773700e+02, 8.156642e-06, 2.374772e+04
1.258925e+00, -3.467369e+00, 6.400000e+02, 4.336566e-04, 8.141892e+01, 1.453480e-03, 1.517010e+02, 3.049857e-05, 1.357276e+02, 4.739093e-06, 5.195413e+02, 5.780684e-05, 5.173632e+03
1.258925e+00, -2.089296e+00, 6.400000e+02, 5.558040e-04, 8.157520e+01, 1.859703e-03, 1.519894e+02, 3.898560e-05, 1.355283e+02, 5.948652e-06, 6.324675e+02, 1.727983e-04, 1.872062e+03
1.258925e+00, -1.258925e+00, 6.400000e+02, 6.878285e-04, 8.176743e+01, 2.296666e-03, 1.523400e+02, 4.813034e-05, 1.352066e+02, 7.236673e-06, 8.562026e+02, 2.823868e-04, 1.047063e+03
1.258925e+00, -7.585776e-01, 6.400000e+02, 8.175714e-04, 8.197786e+01, 2.723687e-03, 1.527227e+02, 5.708635e-05, 1.348285e+02, 8.487282e-06, 1.146496e+03, 3.292122e-04, 7.906908e+02
1.258925e+00, -4.570882e-01, 6.400000e+02, 9.324822e-04, 8.218000e+01, 3.099729e-03, 1.530929e+02, 6.498845e-05, 1.344654e+02, 9.568831e-06, 1.325980e+03, 3.558510e-04, 7.149653e+02
1.258925e+00, -2.754229e-01, 6.400000e+02, 1.024513e-03, 8.235102e+01, 3.399330e-03, 1.534111e+02, 7.129069e-05, 1.341692e+02, 1.039304e-05, 1.257317e+03, 4.021924e-04, 7.288710e+02
1.258925e+00, -1.659587e-01, 6.400000e+02, 1.092314e-03, 8.248217e+01, 3.619366e-03, 1.536361e+02, 7.593363e-05, 1.339155e+02, 1.111940e-05, 2.061113e+03, 3.181816e-04, 5.901868e+02
1.258925e+00, -1.000000e-01, 6.400000e+02, 1.138734e-03, 8.257281e+01, 3.769307e-03, 1.538185e+02, 7.908117e-05, 1.337866e+02, 1.142139e-05, 1.343441e+03, 4.357820e-04, 6.929380e+02
1.258925e+00, 1.000000e-01, 6.400000e+02, 1.316689e-03, 8.293526e+01, 4.341648e-03, 1.544707e+02, 9.117825e-05, 1.331301e+02, 1.309431e-05, 2.091680e+03, 3.818725e-04, 5.729039e+02
1.258925e+00, 1.659587e-01, 6.400000e+02, 1.391661e-03, 8.308801e+01, 4.581217e-03, 1.547628e+02, 9.619607e-05, 1.329076e+02, 1.363889e-05, 1.581183e+03, 4.913134e-04, 6.222927e+02
1.258925e+00, 2.754229e-01, 6.400000e+02, 1.542456e-03, 8.339519e+01, 5.061268e-03, 1.553143e+02, 1.062887e-04, 1.323691e+02, 1.506069e-05, 2.475452e+03, 3.945143e-04, 5.344551e+02
1.258925e+00, 4.570882e-01, 6.400000e+02, 1.896237e-03, 8.395917e+01, 6.184468e-03, 1.563910e+02, 1.290663e-04, 1.315762e+02, 1.773703e-05, 2.193833e+03, 5.399217e-04, 5.235868e+02
1.258925e+00, 7.585776e-01, 6.400000e+02, 2.384317e-03, 7.744204e+01, 8.346771e-03, 1.449033e+02, 1.483863e-04, 1.450671e+02, 1.857358e-05, 1.909650e+03, 7.262508e-04, 6.262131e+02
1.258925e+00, 1.258925e+00, 6.400000e+02, 1.335180e-03, 7.829737e+01, 4.631069e-03, 1.462225e+02, 9.015465e-05, 1.389382e+02, 1.137463e-05, 2.045698e+03, 3.823585e-04, 6.474794e+02
1.258925e+00, 2.089296e+00, 6.400000e+02, 8.308526e-04, 7.970025e+01, 2.836877e-03, 1.487196e+02, 5.727108e-05, 1.372761e+02, 7.946432e-06, 1.566192e+03, 2.835471e-04, 7.052482e+02
1.258925e+00, 3.467369e+00, 6.400000e+02, 5.546790e-04, 8.032764e+01, 1.880961e-03, 1.498157e+02, 3.862076e-05, 1.367993e+02, 5.693539e-06, 1.273839e+03, 2.102902e-04, 7.770571e+02
1.258925e+00, 5.754399e+00, 6.400000e+02, 3.826319e-04, 8.065084e+01, 1.292986e-03, 1.503801e+02, 2.682609e-05, 1.364633e+02, 4.161976e-06, 1.559512e+03, 1.320091e-04, 6.856677e+02
1.258925e+00, 9.549926e+00, 6.400000e+02, 2.684174e-04, 8.082745e+01, 9.053852e-04, 1.506584e+02, 1.892512e-05, 1.360402e+02, 3.023909e-06, 9.622662e+02, 1.119973e-04, 9.059195e+02
1.258925e+00, 1.584893e+01, 6.400000e+02, 1.899160e-04, 8.092374e+01, 6.399064e-04, 1.508346e+02, 1.346068e-05, 1.354863e+02, 2.259566e-06, 1.909616e+03, 5.837962e-05, 5.939360e+02
1.258925e+00, 2.630268e+01, 6.400000e+02, 1.350493e-04, 8.097103e+01, 4.548513e-04, 1.508820e+02, 9.628119e-06, 1.346353e+02, 1.661948e-06, 1.442147e+03, 5.064897e-05, 6.221356e+02
1.258925e+00, 4.365158e+01, 6.400000e+02, 9.629010e-05, 8.098483e+01, 3.242966e-04, 1.508660e+02, 6.913441e-06, 1.334370e+02, 1.235387e-06, 1.169231e+03, 4.147821e-05, 6.333276e+02
1.258925e+00, 7.244360e+01, 6.400000e+02, 6.876461e-05, 8.097219e+01, 2.316566e-04, 1.507936e+02, 4.982003e-06, 1.317803e+02, 9.291403e-07, 9.796990e+02, 3.334554e-05, 6.240848e+02
1.258925e+00, 1.202264e+02, 6.400000e+02, 4.916234e-05, 8.093504e+01, 1.657159e-04, 1.506624e+02, 3.604724e-06, 1.295347e+02, 7.089156e-07, 8.287506e+02, 2.688468e-05, 5.946886e+02
2.089296e+00, -1.202264e+02, 6.400000e+02, 4.867926e-05, 8.097587e+01, 1.640202e-04, 1.507247e+02, 3.572479e-06, 1.293992e+02, 7.028276e-07, 6.679197e+02, 2.746373e-05, 7.137171e+02
2.089296e+00, -7.244360e+01, 6.400000e+02, 6.765915e-05, 8.103949e+01, 2.277990e-04, 1.508692e+02, 4.907302e-06, 1.315972e+02, 9.103376e-07, 3.870763e+02, 2.145776e-06, 1.764939e+04
2.089296e+00, -4.365158e+01, 6.400000e+02, 9.373246e-05, 8.109701e+01, 3.153488e-04, 1.510170e+02, 6.740063e-06, 1.331944e+02, 1.198554e-06, 4.151449e+02, 2.277513e-06, 2.164117e+04
2.089296e+00, -2.630268e+01, 6.400000e+02, 1.291723e-04, 8.115695e+01, 4.342594e-04, 1.511575e+02, 9.229250e-06, 1.343066e+02, 1.586393e-06, 4.366561e+02, 2.191902e-06, 2.649330e+04
2.089296e+00, -1.584893e+01, 6.400000e+02, 1.765205e-04, 8.122989e+01, 5.929241e-04, 1.513153e+02, 1.255181e-05, 1.350342e+02, 2.098701e-06, 4.563357e+02, 4.606900e-06, 2.215601e+04
2.089296e+00, -9.549926e+00, 6.400000e+02, 2.381431e-04, 8.132804e+01, 7.990249e-04, 1.515086e+02, 1.687152e-05, 1.354406e+02, 2.756373e-06, 4.628476e+02, 1.566787e-06, 3.665571e+03
2.089296e+00, -5.754399e+00, 6.400000e+02, 3.152532e-04, 8.146401e+01, 1.056158e-03, 1.517651e+02, 2.227073e-05, 1.355849e+02, 3.568060e-06, 4.765942e+02, 9.264890e-06, 2.093127e+04
2.089296e+00, -3.467369e+00, 6.400000e+02, 4.064799e-04, 8.164656e+01, 1.359074e-03, 1.521014e+02, 2.865103e-05, 1.355140e+02, 4.515967e-06, 5.117859e+02, 4.936520e-05, 5.707074e+03
2.089296e+00, -2.089296e+00, 6.400000e+02, 5.065766e-04, 8.187377e+01, 1.689590e-03, 1.525148e+02, 3.564405e-05, 1.352800e+02, 5.545110e-06, 5.816002e+02, 1.294578e-04, 2.453958e+03
2.089296e+00, -1.258925e+00, 6.400000e+02, 6.066619e-04, 8.212784e+01, 2.017885e-03, 1.529743e+02, 4.262914e-05, 1.349490e+02, 6.565638e-06, 6.762232e+02, 2.148594e-04, 1.527934e+03
2.089296e+00, -7.585776e-01, 6.400000e+02, 6.969344e-04, 8.237873e+01, 2.311926e-03, 1.534279e+02, 4.892265e-05, 1.345955e+02, 7.476858e-06, 7.447587e+02, 2.733615e-04, 1.248480e+03
2.089296e+00, -4.570882e-01, 6.400000e+02, 7.706011e-04, 8.259848e+01, 2.550472e-03, 1.538053e+02, 5.406526e-05, 1.342454e+02, 8.286235e-06, 1.400856e+03, 2.862565e-04, 6.938205e+02
2.089296e+00, -2.754229e-01, 6.400000e+02, 8.254240e-04, 8.276932e+01, 2.726884e-03, 1.541219e+02, 5.787526e-05, 1.340074e+02, 8.798467e-06, 1.135170e+03, 3.366029e-04, 7.792996e+02
2.089296e+00, -1.659587e-01, 6.400000e+02, 8.636646e-04, 8.289287e+01, 2.849611e-03, 1.543300e+02, 6.054313e-05, 1.338027e+02, 9.255670e-06, 1.740155e+03, 2.828935e-04, 6.262296e+02
2.089296e+00, -1.000000e-01, 6.400000e+02, 8.887914e-04, 8.297488e+01, 2.929806e-03, 1.544950e+02, 6.227661e-05, 1.337114e+02, 9.415873e-06, 1.083027e+03, 3.691105e-04, 7.984542e+02
